uid,iid
5909,1811
5909,2569
5909,3776
5909,5198
5909,2477
5909,1420
5909,2447
5909,4135
5909,1032
5909,5843
5909,1031
5909,2055
5909,4070
5909,1065
5909,1699
5909,2162
5909,6124
5909,1995
5909,4605
5909,2514
5909,5558
5909,6771
5909,6835
5909,3407
5909,3102
5909,3609
5909,4132
5909,4915
5909,5221
5909,5320
5909,6674
5909,5054
5909,7719
5909,6133
5909,10013
5909,4817
5909,8916
5909,7637
5909,10244
5910,4929
5910,5134
5910,7208
5910,7575
5910,8192
5910,11204
5910,11366
5910,13033
5910,9291
5910,13890
5911,6645
5911,11020
5911,5798
5911,10688
5911,10956
5911,5115
5911,8748
5911,9339
5911,9404
5911,8766
5911,12500
5911,12515
5911,8695
5911,9608
5911,14148
5911,14418
5911,14508
5911,14556
5911,9609
5911,15168
5911,5403
5911,5824
5911,6812
5911,8374
5911,8520
5911,15402
5911,8516
5911,12002
5911,8985
5911,8726
5912,6047
5912,8279
5912,6812
5912,8155
5912,8631
5912,5320
5912,7377
5912,10408
5912,8533
5912,3990
5912,3949
5912,10293
5912,10315
5912,9068
5912,10424
5912,12117
5912,13128
5912,15108
5913,950
5913,5608
5913,1699
5913,2450
5913,5684
5913,10511
5913,10543
5913,1872
5913,1634
5913,1070
5914,2013
5914,116
5914,2043
5914,2330
5914,2275
5914,280
5914,343
5914,396
5914,2504
5914,2486
5914,2461
5914,2100
5914,2145
5914,2192
5914,1336
5914,2222
5914,1129
5914,2395
5914,1353
5914,1959
5914,2784
5914,3298
5914,3354
5914,2407
5914,3717
5914,3808
5914,3925
5914,2490
5914,3026
5914,4274
5914,374
5914,2606
5914,4793
5914,4712
5914,4632
5914,4936
5914,1232
5914,4759
5914,1862
5914,902
5914,5581
5914,6085
5914,4845
5914,6680
5914,3195
5914,139
5914,8845
5914,7009
5914,9872
5914,6055
5914,10427
5914,6155
5914,10633
5914,10718
5914,4387
5914,11373
5914,10517
5915,7790
5915,9202
5915,5364
5915,11224
5915,12223
5915,12288
5915,11772
5915,12933
5915,13590
5915,13605
5915,13343
5915,13672
5915,14100
5915,8565
5915,14909
5915,3599
5916,5124
5916,6484
5916,4939
5916,5299
5916,5336
5916,7169
5916,6863
5916,8047
5916,3806
5916,4996
5916,7157
5916,3659
5916,6384
5916,5006
5916,741
5916,8753
5916,6925
5916,7855
5916,9019
5917,6334
5917,9613
5917,9941
5917,10731
5917,4889
5917,9830
5917,7061
5917,10298
5917,5714
5918,40
5918,156
5918,571
5918,585
5918,1874
5918,374
5918,2700
5918,6265
5918,5421
5918,2514
5918,3939
5918,6411
5918,5873
5918,280
5918,220
5918,229
5918,4309
5918,6480
5918,265
5918,373
5918,4903
5918,1025
5919,4330
5919,1107
5919,5781
5919,659
5919,4470
5919,4853
5919,3832
5919,7690
5919,4252
5919,6888
5919,169
5919,7140
5919,10257
5919,10697
5920,6517
5920,7251
5920,1673
5920,2528
5920,165
5920,595
5920,1274
5920,3939
5920,3914
5920,7720
5920,4883
5920,7177
5920,1134
5920,5982
5920,890
5920,10636
5920,12858
5920,593
5920,13343
5920,6521
5921,6099
5921,6632
5921,8973
5921,7904
5921,9800
5921,11129
5921,11357
5921,4784
5921,10628
5921,6997
5921,9545
5921,11745
5921,7753
5921,12651
5921,12355
5921,11114
5921,8838
5921,10662
5921,3349
5921,14165
5921,965
5921,1269
5922,5365
5922,4896
5922,5224
5922,3293
5922,7806
5922,8379
5922,8535
5922,4223
5922,4767
5922,11375
5922,11474
5922,1792
5922,11177
5923,249
5923,79
5923,351
5923,250
5923,469
5923,609
5923,652
5923,1030
5924,4440
5924,7265
5924,10168
5924,5772
5924,9736
5924,321
5924,6354
5924,10485
5924,10667
5924,10677
5924,10604
5924,9607
5924,8389
5924,10395
5924,10897
5924,1795
5924,8784
5924,11353
5924,11227
5924,8598
5924,11524
5924,11803
5925,6480
5925,1525
5925,1666
5925,692
5925,3532
5925,6812
5925,6309
5925,3518
5925,5914
5925,6845
5925,8117
5925,3822
5925,6826
5925,5768
5925,7390
5925,8414
5925,2805
5925,2333
5925,6651
5925,5462
5925,5499
5925,5401
5925,8029
5926,2888
5926,6021
5926,6047
5926,6304
5926,8239
5926,7252
5926,8816
5926,7774
5926,10063
5926,11826
5926,12982
5926,13136
5926,13573
5926,13437
5926,12845
5926,14915
5926,14881
5927,1972
5927,2273
5927,1406
5927,2474
5927,3442
5927,4319
5927,4203
5927,5873
5927,625
5927,829
5927,1025
5927,1121
5927,1397
5927,2650
5927,2777
5927,3767
5927,5055
5927,6081
5927,6543
5927,6859
5927,5155
5927,1661
5927,4906
5927,5938
5927,6985
5927,87
5927,3926
5927,4114
5927,6336
5927,8497
5927,529
5927,1520
5927,1979
5927,6904
5927,7814
5927,9731
5927,10040
5928,3009
5928,2248
5928,2561
5928,2631
5928,2707
5928,2165
5928,4936
5928,4632
5928,3616
5929,7707
5929,5296
5929,8816
5929,7942
5929,9427
5929,10335
5929,10585
5929,11296
5929,11564
5929,10690
5929,9509
5929,12692
5929,12848
5930,8482
5930,9723
5930,10224
5930,5446
5930,11515
5930,11666
5930,11296
5930,12058
5930,12395
5931,6472
5931,7582
5931,7280
5931,6640
5931,5162
5931,6337
5931,6652
5931,6994
5931,9399
5932,1569
5932,4097
5932,3332
5932,2286
5932,5662
5932,6219
5932,150
5932,6130
5932,7452
5932,8148
5932,7223
5932,7471
5932,8025
5933,2461
5933,3298
5933,4708
5933,4274
5933,6744
5933,6727
5933,7611
5933,7614
5933,7617
5933,7618
5933,6721
5933,6378
5933,8765
5934,5726
5934,5845
5934,5933
5934,4075
5934,4616
5934,5132
5934,6417
5934,6575
5934,7679
5934,7849
5934,7723
5934,8431
5934,5383
5934,7754
5934,8636
5934,8654
5934,7752
5934,8034
5934,8610
5934,1413
5934,9067
5934,6251
5934,8799
5934,4035
5934,8715
5934,9361
5934,9086
5934,9606
5934,9576
5934,9118
5934,9895
5934,9489
5934,9721
5934,6676
5934,4158
5934,9301
5934,3465
5934,7911
5934,8206
5934,8263
5934,9754
5934,4314
5934,4597
5935,3667
5935,8148
5935,9293
5935,5495
5935,9731
5935,8268
5935,8611
5935,9083
5935,10975
5935,12038
5935,12926
5936,453
5936,445
5936,2628
5936,3584
5936,990
5936,1846
5936,4554
5936,67
5936,8282
5936,10612
5937,1379
5937,1436
5937,3695
5937,4210
5937,840
5937,1572
5937,1729
5937,2312
5937,2314
5937,3289
5937,311
5937,455
5937,1364
5937,1909
5937,2420
5937,2788
5937,3019
5937,3794
5937,3882
5937,2519
5937,2850
5937,5718
5937,3091
5937,3801
5937,1624
5937,1938
5937,2618
5937,3337
5937,3431
5937,5202
5937,775
5937,4015
5937,4968
5937,6969
5937,6972
5937,7082
5937,6853
5937,7735
5937,7738
5937,6847
5937,7252
5937,8245
5937,8600
5937,5379
5937,7582
5937,8148
5937,8985
5938,7899
5938,9001
5938,3226
5938,10717
5938,11024
5938,8542
5938,11764
5938,9586
5938,166
5938,10212
5938,13896
5938,10758
5939,2420
5939,4011
5939,4015
5939,2772
5939,2455
5939,2775
5939,3543
5939,1150
5939,4931
5939,2396
5939,5177
5939,5294
5939,5438
5939,5642
5939,4732
5939,5731
5939,5452
5939,5848
5939,6178
5939,6258
5939,5879
5939,1501
5939,3562
5939,5800
5939,5661
5939,6089
5939,3423
5939,7233
5939,5593
5939,8783
5939,9093
5939,9848
5939,10275
5939,6110
5939,11340
5939,8503
5939,11349
5939,11490
5939,12821
5939,13936
5940,2630
5940,542
5940,794
5940,3306
5940,1464
5940,1639
5940,383
5940,4330
5941,6848
5941,6850
5941,6852
5941,6331
5941,6720
5941,6726
5941,6972
5941,7083
5941,7084
5941,7195
5941,7582
5941,7746
5941,8139
5941,8059
5941,8181
5941,7566
5941,9401
5941,8982
5941,5452
5941,9519
5941,8148
5941,8369
5941,10026
5941,8601
5941,8492
5941,9569
5941,9575
5941,10208
5941,11033
5941,11112
5941,10259
5941,9644
5941,6998
5941,6997
5941,11826
5941,11827
5941,12692
5942,356
5942,1028
5942,1073
5942,1139
5942,1300
5942,837
5942,1822
5942,2045
5942,1744
5942,1901
5942,2566
5942,130
5942,3187
5942,3071
5942,3387
5942,3737
5942,3945
5942,2977
5942,4041
5942,4359
5942,4914
5942,4998
5942,2599
5942,5068
5942,5587
5942,5752
5942,5801
5942,5892
5942,5959
5942,5832
5942,2692
5942,6220
5942,5257
5942,5388
5942,5086
5942,6484
5942,5818
5942,7171
5942,2643
5942,6861
5942,7144
5942,7246
5942,7285
5942,6481
5942,7629
5942,8303
5942,8552
5942,8563
5942,2218
5942,2588
5942,4423
5942,8193
5942,7697
5942,6988
5942,8753
5942,9171
5942,8223
5942,9102
5942,9384
5942,4090
5942,10010
5942,9074
5942,10631
5942,10741
5942,11208
5942,11231
5942,9643
5942,7827
5942,10847
5942,9157
5942,11799
5942,11590
5942,11970
5942,8158
5942,174
5942,11899
5942,10918
5942,10020
5942,11131
5942,13108
5942,13493
5942,10883
5943,14646
5943,14793
5943,14223
5943,14516
5943,14553
5943,14642
5943,14794
5943,14914
5943,14922
5943,12386
5943,12527
5943,8956
5943,12999
5943,14656
5944,1609
5944,702
5944,2452
5944,852
5944,983
5944,5367
5944,8371
5944,4304
5944,9881
5944,4546
5944,7380
5944,2406
5944,3368
5944,8590
5944,10317
5944,11303
5944,1647
5944,9038
5945,14989
5945,12348
5945,15085
5945,15241
5945,14868
5945,15181
5945,15307
5945,12807
5945,14910
5945,15363
5945,14916
5945,15140
5945,15247
5945,8775
5945,15284
5945,15327
5945,14756
5945,15229
5945,15302
5945,11115
5945,15434
5945,15487
5945,15323
5945,15280
5945,15016
5945,15511
5945,13118
5945,13226
5945,15351
5945,15521
5945,3633
5945,13302
5945,13332
5945,13448
5945,15260
5945,15273
5946,1155
5946,3671
5946,3830
5946,1025
5946,5136
5946,1048
5946,1763
5946,4254
5946,8422
5946,9696
5946,7654
5946,3643
5946,3805
5946,11131
5946,959
5946,2514
5946,10919
5946,11720
5946,6502
5946,6771
5946,8054
5946,7755
5946,9545
5946,1032
5946,8315
5947,1040
5947,1710
5947,2252
5947,2319
5947,1360
5947,1815
5947,6513
5947,140
5947,141
5947,280
5947,1580
5947,3491
5947,4912
5947,9868
5947,138
5947,396
5947,8318
5947,12761
5947,6265
5947,2837
5947,2690
5947,5194
5947,13375
5947,6148
5947,8916
5948,2726
5948,3251
5948,3617
5948,758
5948,2659
5948,44
5948,5517
5948,5968
5948,7048
5948,8271
5948,8367
5948,8393
5948,10896
5948,593
5948,6154
5948,13883
5948,10285
5948,11959
5949,1402
5949,1907
5949,1417
5949,525
5949,1886
5949,8677
5949,12855
5949,11756
5950,1965
5950,115
5950,5819
5950,121
5950,3680
5950,3084
5950,142
5950,5768
5950,6857
5950,1333
5950,255
5950,11000
5950,9070
5950,11954
5950,6189
5951,5290
5951,2711
5951,2554
5951,6552
5951,6871
5951,8850
5951,8897
5951,9377
5951,9551
5951,9366
5951,10143
5951,10222
5951,10596
5951,10680
5951,9306
5951,11235
5951,11294
5951,10958
5951,6644
5951,11577
5951,10207
5951,12242
5951,11407
5951,12326
5951,12687
5951,12677
5951,9365
5951,5296
5951,11296
5951,12672
5951,12977
5951,13211
5951,13441
5951,11632
5951,13452
5951,13583
5951,13041
5951,13711
5951,13789
5951,11663
5951,11808
5951,14060
5951,12982
5951,13475
5951,13970
5951,10184
5951,11570
5951,14881
5951,13586
5951,14448
5952,3589
5952,2929
5952,5094
5952,5103
5952,5614
5952,5370
5952,4272
5952,6172
5952,6469
5952,8885
5952,9613
5953,7268
5953,9465
5953,9863
5953,10807
5953,13359
5953,13606
5953,13773
5953,13861
5953,13848
5953,13286
5953,13870
5953,11766
5953,9871
5953,14142
5953,14152
5953,14358
5953,8188
5953,13986
5953,14387
5953,14503
5953,14507
5953,9080
5953,12160
5953,14246
5953,14240
5953,14372
5953,12194
5953,12196
5953,12218
5953,14309
5953,14492
5953,14596
5954,5626
5954,5807
5954,6498
5954,7527
5954,8810
5954,9611
5954,5606
5954,8768
5954,10407
5954,9644
5954,11002
5954,11284
5954,11861
5954,13442
5954,13368
5954,13437
5954,13690
5954,14630
5955,3708
5955,9546
5955,6254
5955,7675
5955,9413
5955,12907
5955,12891
5955,10586
5955,11677
5955,10382
5955,10510
5955,2714
5955,6373
5955,12815
5955,13802
5956,9470
5956,9206
5956,10245
5956,7622
5956,10493
5956,12009
5956,11908
5956,3203
5956,11135
5956,3403
5956,4800
5956,7415
5956,7937
5957,6854
5957,6969
5957,6727
5957,6966
5957,6972
5957,7195
5957,7512
5957,7084
5957,7300
5957,6853
5957,7616
5957,6847
5957,8122
5957,8604
5957,8730
5957,8984
5957,9132
5957,9460
5957,9560
5957,9423
5957,9426
5957,8246
5957,9574
5957,9567
5957,9943
5957,6722
5957,9121
5957,9566
5957,7304
5957,9422
5957,9955
5957,8453
5957,8592
5957,8593
5957,9565
5957,10209
5957,10210
5957,10368
5957,10369
5957,10370
5957,10371
5957,10373
5957,10524
5957,6459
5957,9572
5957,10664
5957,10661
5957,10064
5957,11295
5957,9742
5957,9124
5957,10963
5957,10964
5957,11124
5957,10207
5957,11395
5957,11400
5957,11398
5958,4791
5958,7773
5958,5898
5958,7101
5958,8291
5958,8955
5958,7575
5958,28
5958,9613
5958,6864
5958,10230
5958,9575
5958,9242
5958,6
5958,9053
5958,11124
5959,6378
5959,7702
5959,7575
5959,6054
5959,6041
5959,6777
5959,7377
5959,4165
5959,5106
5960,2671
5960,3821
5960,10314
5960,10187
5960,8837
5960,3029
5960,11311
5960,11746
5960,12282
5961,399
5961,1185
5961,1732
5961,1419
5961,1584
5961,3049
5961,2954
5961,1986
5961,4802
5962,2514
5962,12498
5962,8393
5962,5873
5962,7857
5962,4605
5962,9586
5962,12581
5962,13850
5962,13434
5962,11556
5962,13674
5962,14715
5962,12674
5962,14239
5962,15257
5962,10087
5962,9696
5962,13252
5962,14821
5962,13129
5962,14556
5962,14438
5962,9492
5962,11991
5962,12830
5962,14136
5962,14753
5962,14732
5962,12399
5962,12449
5963,38
5963,2729
5963,3156
5963,83
5963,4166
5963,4151
5963,1361
5963,1401
5963,301
5963,2381
5963,5033
5963,1873
5963,4320
5963,4230
5963,3903
5963,4752
5963,4417
5963,5663
5963,5701
5963,903
5963,2047
5963,4211
5963,7892
5963,1144
5963,1360
5963,11473
5963,12475
5963,9669
5963,9992
5963,12435
5964,1320
5964,3346
5964,1916
5964,5862
5964,6757
5964,6771
5964,7952
5964,7995
5965,1593
5965,1103
5965,1340
5965,364
5965,3534
5965,3083
5965,3741
5965,2130
5965,2686
5965,594
5965,2921
5965,3750
5965,3780
5965,4323
5965,4657
5965,1283
5965,1529
5965,4493
5965,4659
5965,2263
5965,3103
5965,2822
5965,4668
5965,2435
5965,5459
5965,1107
5965,5470
5965,3688
5965,639
5965,2994
5965,2137
5965,5101
5965,4650
5965,4731
5965,176
5965,6294
5965,3266
5965,5401
5965,3357
5965,841
5965,5430
5965,6121
5965,6683
5965,6929
5965,3827
5965,736
5965,2782
5965,7429
5965,8345
5965,8717
5965,6164
5965,7693
5965,6962
5965,7674
5965,9827
5965,7924
5965,2406
5965,10069
5965,10695
5965,9897
5965,3959
5965,4600
5966,5538
5966,5674
5966,6957
5966,7748
5966,7709
5966,7160
5966,6536
5966,4056
5966,5782
5966,6875
5966,7486
5966,8115
5966,10444
5966,8728
5966,7913
5966,7739
5966,8120
5966,8121
5966,11155
5966,6396
5966,8072
5966,1208
5966,2302
5966,5909
5966,10865
5966,7322
5966,4231
5966,7323
5966,7104
5966,8024
5966,12839
5966,6503
5966,11205
5967,610
5967,11616
5967,12761
5967,13375
5967,13657
5967,14564
5967,14958
5967,12100
5967,15091
5967,8995
5967,2737
5967,4286
5967,4400
5967,9538
5967,9992
5968,4687
5968,5617
5968,5181
5968,5883
5968,2053
5968,6383
5968,8025
5968,8166
5968,8215
5968,8347
5968,7707
5968,8850
5968,8889
5968,8913
5968,11378
5968,11704
5968,10246
5968,10386
5968,11328
5968,12980
5968,13631
5968,14121
5968,14552
5969,5284
5969,2634
5969,4544
5969,6477
5969,8427
5969,9061
5969,375
5969,169
5969,2457
5969,4951
5969,9981
5969,2717
5969,4952
5969,11030
5969,2247
5969,10976
5969,9413
5969,1867
5969,8050
5969,8055
5969,1824
5969,7067
5969,12181
5970,481
5970,2296
5970,1288
5970,2609
5970,1244
5970,3996
5970,4448
5970,3535
5970,5000
5970,2246
5970,4673
5970,4711
5970,2029
5970,6128
5970,5768
5970,6915
5970,2816
5970,2826
5970,3127
5970,3804
5970,5735
5970,5820
5970,5879
5970,6958
5970,7238
5970,5817
5970,6606
5970,4882
5970,5410
5970,6110
5970,8767
5970,4700
5970,5439
5970,9630
5970,3388
5970,10270
5970,10625
5970,8580
5970,3974
5970,9327
5970,9882
5970,10912
5970,11062
5970,8536
5970,12236
5971,5977
5971,7163
5971,2645
5971,8896
5971,9772
5971,9485
5971,9725
5971,8900
5971,11710
5971,11487
5971,11488
5971,14101
5971,13415
5972,566
5972,3011
5972,3347
5972,4954
5972,6160
5972,8282
5972,7682
5972,9333
5973,7339
5973,348
5973,9390
5973,9764
5973,13369
5973,10643
5973,7985
5973,14001
5973,7724
5973,13628
5973,14792
5973,7272
5973,13880
5973,14683
5973,15082
5974,12386
5974,14153
5974,14636
5974,14656
5974,14923
5974,14970
5974,15085
5974,15127
5974,2541
5974,12744
5974,13482
5974,14745
5974,14911
5975,5642
5975,10196
5975,11494
5975,7201
5975,8850
5975,5904
5975,8470
5975,8783
5975,8438
5975,11221
5975,625
5975,7085
5975,9383
5975,3231
5975,9142
5975,12535
5975,12206
5975,948
5975,8630
5975,2992
5975,2638
5975,7059
5975,5873
5975,13789
5975,12939
5975,2637
5975,10207
5975,7549
5975,9519
5975,10383
5975,11402
5975,12415
5975,8125
5975,12855
5975,14346
5976,4022
5976,3865
5976,5683
5976,4431
5976,5685
5976,5331
5976,5767
5976,3297
5976,4997
5976,6008
5976,6087
5976,2256
5976,3881
5976,6111
5976,4534
5976,6451
5976,3032
5976,6571
5976,2217
5976,2787
5976,2783
5977,5350
5977,146
5977,5799
5977,6297
5977,3613
5977,6446
5977,4480
5977,4523
5977,5366
5977,6874
5977,6083
5977,6619
5977,7079
5977,7263
5977,6422
5977,3049
5977,7649
5977,7801
5977,7975
5977,8250
5977,6454
5977,7707
5977,6464
5977,9433
5977,9359
5977,2215
5977,3997
5977,1690
5977,10623
5977,9651
5977,10393
5977,11217
5977,6925
5977,11952
5977,6002
5977,13289
5977,10958
5977,11022
5977,8510
5978,2991
5978,2318
5978,2955
5978,6257
5978,641
5978,2381
5978,6334
5978,1672
5978,2125
5978,4979
5978,5281
5978,6272
5978,2700
5978,280
5978,1361
5978,8697
5978,6099
5978,6100
5978,6098
5978,4461
5978,6265
5978,3414
5978,9997
5978,139
5978,140
5978,141
5978,2690
5978,5194
5978,7806
5978,8168
5978,9088
5978,374
5978,11361
5978,3371
5978,11879
5978,9649
5978,4001
5978,7150
5978,4791
5978,7773
5978,9613
5978,12544
5978,7032
5978,8076
5978,9230
5978,9779
5978,6291
5978,12828
5978,2674
5978,12758
5978,780
5978,2709
5978,2659
5978,12473
5978,13843
5978,13668
5978,4649
5978,2638
5978,1128
5978,9669
5978,9038
5978,14258
5978,4236
5978,11018
5978,13730
5978,808
5978,11761
5978,2689
5978,2383
5978,11468
5978,14376
5978,795
5978,13071
5978,13701
5978,14961
5978,14531
5978,1703
5978,1285
5979,1115
5979,2976
5979,3474
5979,3991
5979,4110
5979,4206
5979,5257
5979,3636
5979,6219
5979,6242
5979,12013
5979,12496
5980,21
5980,79
5980,2550
5980,2027
5980,2362
5980,2475
5980,2705
5980,127
5980,1138
5980,1178
5980,1496
5980,1576
5980,1880
5980,1922
5980,2115
5980,2163
5980,2296
5980,2339
5980,2516
5980,2568
5980,2569
5980,2609
5980,2701
5980,2703
5980,3144
5980,3271
5980,7252
5980,10690
5981,5517
5981,8530
5981,5235
5981,9014
5981,2768
5981,1853
5981,9038
5981,9095
5981,5410
5982,3233
5982,1649
5982,1699
5982,1718
5982,2057
5982,4103
5982,4988
5982,4755
5982,6046
5982,10562
5982,7833
5982,9624
5982,1446
5983,3140
5983,4637
5983,6860
5983,7272
5983,7774
5983,702
5983,3304
5983,3884
5983,1594
5983,4411
5983,11038
5983,11731
5983,4032
5983,6374
5983,8979
5983,490
5983,4025
5983,4994
5984,5819
5984,3799
5984,122
5984,7055
5984,5256
5984,7719
5984,8459
5984,10935
5984,9322
5984,9466
5984,11309
5984,10359
5984,10424
5984,11156
5984,5863
5984,6541
5984,434
5984,14764
5985,6030
5985,6335
5985,6483
5985,5949
5985,6754
5985,3633
5985,6080
5985,6675
5985,7359
5985,7917
5985,7993
5985,8062
5986,3083
5986,2686
5986,3307
5986,1199
5986,961
5986,4859
5986,5147
5986,1698
5987,8090
5987,2541
5987,14567
5987,15002
5987,15199
5987,2234
5987,15114
5987,15200
5987,15237
5987,14863
5987,15289
5987,15731
5988,2316
5988,3671
5988,3780
5988,4258
5988,1961
5988,5873
5988,2552
5988,5440
5988,1658
5988,3218
5988,590
5988,159
5988,1520
5988,718
5988,6480
5989,11653
5989,14543
5989,14434
5989,14686
5989,14776
5989,14795
5989,14833
5989,14983
5989,14759
5989,14911
5989,15012
5990,5235
5990,7383
5990,1334
5990,7536
5990,8404
5990,8651
5990,8338
5990,10352
5990,11187
5990,14140
5990,4713
5990,9616
5991,1312
5991,2973
5991,1361
5991,4836
5991,5291
5991,6015
5991,6893
5991,7252
5991,10868
5991,10537
5991,11166
5992,698
5992,330
5992,461
5992,265
5992,193
5992,938
5992,513
5992,46
5992,1084
5992,960
5992,692
5992,984
5992,397
5992,888
5992,749
5992,864
5992,331
5992,1024
5992,829
5992,457
5992,1081
5992,335
5992,584
5992,151
5992,797
5992,1056
5992,530
5992,916
5992,915
5992,1563
5992,3020
5992,2318
5992,2874
5992,1396
5992,1591
5992,2866
5992,3386
5992,4148
5992,4147
5992,4388
5992,4389
5992,4390
5992,5060
5992,4391
5992,5240
5992,5019
5992,5159
5992,5435
5992,3219
5992,5693
5992,5097
5992,1714
5992,1731
5992,1298
5992,1175
5992,5701
5992,2342
5992,5062
5992,6143
5992,3028
5992,6260
5992,1884
5992,1684
5993,2832
5993,3006
5993,4141
5993,6336
5993,10015
5993,9620
5993,6925
5993,5150
5993,12761
5993,12199
5993,9615
5993,3979
5993,3308
5993,9538
5994,5113
5994,6088
5994,6756
5994,6100
5994,7771
5994,6944
5994,9403
5994,9616
5994,9020
5994,9522
5994,8168
5994,9545
5995,46
5995,1714
5995,1731
5995,3276
5995,733
5995,710
5995,1571
5995,757
5995,461
5995,864
5995,1082
5995,1884
5995,1547
5996,3904
5996,3982
5996,4538
5996,4569
5996,6119
5996,6379
5996,5663
5996,7612
5996,9426
5996,9427
5996,10415
5996,10054
5996,10205
5996,9326
5996,9568
5996,9733
5996,11119
5996,10663
5996,11120
5996,11121
5996,11400
5996,7199
5996,11967
5996,11965
5996,11966
5996,11968
5996,9131
5996,12697
5996,13633
5996,13022
5996,13688
5996,14367
5996,14317
5996,14880
5997,2751
5997,3822
5997,3859
5997,4219
5997,4709
5997,987
5997,4813
5997,6047
5997,6221
5998,2694
5998,401
5998,6849
5998,1863
5998,2701
5998,3058
5998,2201
5998,2706
5999,3691
5999,4009
5999,7658
5999,5261
5999,6411
5999,6663
5999,7782
5999,10251
5999,13369
5999,11051
6000,325
6000,812
6000,711
6000,2897
6000,3562
6000,3676
6000,466
6000,1828
6000,1875
6000,5146
6000,4704
6000,5077
6000,5952
6000,6218
6000,3117
6000,3512
6000,6120
6000,6334
6000,5517
6000,5968
6000,2300
6000,6632
6000,6470
6000,6742
6000,7048
6000,7100
6000,8828
6000,8912
6000,9136
6000,9244
6000,8765
6000,6068
6000,9562
6000,8148
6000,9869
6000,9273
6000,10173
6000,10320
6000,10298
6000,10186
6000,10486
6000,10640
6000,6293
6000,10612
6000,10931
6000,10700
6000,10916
6000,11340
6000,9753
6000,11457
6000,11742
6000,8976
6000,9801
6000,12422
6000,9366
6000,12687
6000,12816
6001,611
6001,407
6001,826
6001,707
6001,701
6001,972
6001,1240
6001,925
6001,1330
6001,1361
6001,1602
6001,1782
6001,1798
6001,1835
6001,1128
6001,1648
6001,1965
6001,2485
6001,2241
6001,2815
6001,934
6001,2162
6001,6445
6001,6345
6001,7316
6001,7667
6001,444
6002,778
6002,265
6002,1348
6002,3263
6002,6475
6002,822
6002,1933
6002,571
6002,3140
6002,4585
6002,6604
6002,13635
6002,11633
6002,13095
6002,9727
6003,2417
6003,2959
6003,3513
6003,3213
6003,3517
6003,4620
6003,4988
6003,4853
6003,6024
6003,2084
6003,7305
6003,7313
6003,8669
6003,8817
6003,4597
6003,10923
6004,1624
6004,2259
6004,2245
6004,2906
6004,7195
6004,6221
6004,7878
6004,3501
6004,9503
6004,9460
6004,9943
6004,6241
6004,10207
6004,7027
6004,10642
6004,12934
6005,1967
6005,2615
6005,2844
6005,3366
6005,3500
6005,1507
6005,4289
6005,5077
6005,2029
6006,5134
6006,6640
6006,7085
6006,6422
6006,23
6006,4871
6006,3049
6006,4229
6006,6705
6006,7915
6006,7074
6006,10713
6006,10734
6006,10198
6006,11193
6006,8497
6006,11033
6006,9651
6006,9837
6006,11423
6006,6041
6006,12728
6006,13675
6006,10975
6006,13735
6006,13885
6006,14669
6006,13329
6006,13830
6006,14410
6006,14172
6006,12966
6007,1083
6007,4915
6007,666
6007,5558
6007,5200
6007,6874
6007,4012
6007,5054
6007,2075
6007,1550
6007,7362
6007,11423
6007,12608
6007,8620
6007,6640
6007,13323
6007,11271
6007,6850
6008,1653
6008,4311
6008,4376
6008,4953
6008,5831
6008,5895
6008,6079
6008,6194
6008,6236
6008,6704
6008,7007
6008,7062
6008,7273
6008,7157
6008,7327
6008,8047
6008,7885
6008,953
6008,995
6009,968
6009,4730
6009,8320
6009,1464
6009,6920
6009,9956
6009,10309
6009,4233
6010,4647
6010,4173
6010,5423
6010,8918
6010,8625
6010,8362
6010,7471
6010,5209
6010,9865
6011,6751
6011,10215
6011,3949
6011,10600
6011,2008
6011,8498
6011,11322
6011,13168
6012,7707
6012,11199
6012,6644
6012,9467
6012,11193
6012,11296
6012,8182
6012,7503
6012,8989
6012,11194
6012,12089
6012,9479
6012,8331
6012,8250
6012,10537
6012,13059
6012,10975
6012,13669
6012,12330
6012,9644
6012,8150
6012,14239
6012,14715
6012,14043
6012,13631
6012,10513
6012,12108
6012,8637
6013,7575
6013,10983
6013,6964
6013,7008
6013,8140
6013,8438
6013,8816
6013,9519
6013,10087
6013,10299
6013,12415
6013,8895
6013,13862
6013,11439
6013,14465
6013,10383
6013,14018
6013,13314
6013,14684
6013,6472
6013,6807
6013,7529
6013,9036
6013,10679
6013,10829
6013,10872
6014,5366
6014,6163
6014,5979
6014,4720
6014,6108
6014,1315
6014,5417
6014,7065
6014,720
6014,7761
6014,9678
6014,9854
6014,9001
6014,5257
6014,9603
6014,8400
6014,6196
6014,11542
6014,8426
6015,451
6015,6850
6015,6728
6015,6972
6015,7084
6015,7472
6015,5802
6015,9745
6015,10476
6015,7181
6015,9564
6015,11357
6015,11423
6015,119
6015,11826
6015,12137
6015,11763
6015,13365
6015,13025
6015,13706
6016,2815
6016,6906
6016,9599
6016,9683
6016,5606
6016,9651
6016,12209
6016,12162
6016,15136
6016,15172
6016,15329
6017,5325
6017,5903
6017,3107
6017,4511
6017,4673
6017,5735
6017,7902
6017,7649
6017,9030
6017,10829
6017,10628
6017,11129
6017,10713
6017,9644
6017,11189
6017,10042
6017,6864
6017,7955
6018,1532
6018,1542
6018,4489
6018,5596
6018,5175
6018,7327
6018,10769
6018,12228
6019,4571
6019,2989
